Posterior Heading,Desired Heading,Heading Error,Absolute Heading Error,Average Heading Error
205.5560303,204.6593323,-0.896697998,0.896697998,
205.2837982,204.9333344,-0.350463867,0.350463867,
205.2837982,204.9978027,-0.285995483,0.285995483,
205.0723267,204.7742767,-0.298049927,0.298049927,
205.0335388,204.6810913,-0.35244751,0.35244751,
205.0335388,204.5295105,-0.50402832,0.50402832,
204.8878937,204.6138153,-0.274078369,0.274078369,
204.8878937,204.3183899,-0.569503784,0.569503784,
204.7396698,203.772049,-0.96762085,0.96762085,
204.4559174,204.486969,0.031051636,0.031051636,
204.3023834,204.0745239,-0.227859497,0.227859497,
204.3023834,204.1312408,-0.171142578,0.171142578,
204.3067017,204.9832306,0.676528931,0.676528931,
204.3067017,204.4367218,0.130020142,0.130020142,
204.5023041,203.9294891,-0.572814941,0.572814941,
204.4208221,203.9572296,-0.463592529,0.463592529,
204.4208221,203.7730255,-0.647796631,0.647796631,
204.2832336,203.9108887,-0.372344971,0.372344971,
204.2832336,203.9322205,-0.351013184,0.351013184,
204.1602173,204.1047516,-0.055465698,0.055465698,
204.0873718,204.1916351,0.104263306,0.104263306,
204.0873718,204.832489,0.745117188,0.745117188,
204.1301422,204.8968658,0.766723633,0.766723633,
204.1301422,204.8968048,0.766662598,0.766662598,
204.3918304,204.6381378,0.246307373,0.246307373,
204.3918304,204.3453979,-0.046432495,0.046432495,
204.550827,204.766571,0.215744019,0.215744019,
204.550827,204.9295502,0.378723145,0.378723145,
204.5904236,204.3783875,-0.212036133,0.212036133,
204.5904236,204.8730621,0.28263855,0.28263855,
204.6221161,205.7817383,1.159622192,1.159622192,
204.8450928,205.824707,0.979614258,0.979614258,
204.8450928,206.4673615,1.622268677,1.622268677,
205.216568,206.4368744,1.220306396,1.220306396,
205.216568,206.4314575,1.214889526,1.214889526,
205.5938568,206.1216888,0.527832031,0.527832031,
205.800827,206.0030518,0.202224731,0.202224731,
205.800827,205.5617981,-0.239028931,0.239028931,
205.8122101,205.4102631,-0.401947021,0.401947021,
205.8122101,205.0800934,-0.732116699,0.732116699,
205.6835632,204.9285126,-0.755050659,0.755050659,
205.6835632,204.7384644,-0.945098877,0.945098877,
205.4333801,204.9672241,-0.466156006,0.466156006,
205.4333801,204.8400421,-0.593338013,0.593338013,
205.255722,205.0344696,-0.221252441,0.221252441,
205.255722,205.0841675,-0.171554565,0.171554565,
205.1460114,205.1340485,-0.011962891,0.011962891,
205.1460114,205.0358124,-0.110198975,0.110198975,
205.1238403,204.9876251,-0.13621521,0.13621521,
205.0707092,204.9269409,-0.143768311,0.143768311,
205.0707092,205.0763092,0.005599976,0.005599976,
205.0105591,205.3785248,0.367965698,0.367965698,
205.0105591,205.3891144,0.378555298,0.378555298,
205.1595612,205.3447266,0.185165405,0.185165405,
205.213623,205.1010437,-0.112579346,0.112579346,
205.213623,204.5345917,-0.679031372,0.679031372,
205.2213745,204.4740295,-0.747344971,0.747344971,
204.9720917,204.7727203,-0.199371338,0.199371338,
204.9720917,204.7873383,-0.184753418,0.184753418,
204.7897186,204.8289948,0.039276123,0.039276123,
204.7897186,205.3249817,0.535263062,0.535263062,
204.8488007,205.4063873,0.55758667,0.55758667,
205.0764008,205.3214417,0.245040894,0.245040894,
205.0764008,205.0963898,0.019989014,0.019989014,
205.1699677,205.0078583,-0.162109375,0.162109375,
205.1699677,204.6833344,-0.486633301,0.486633301,
205.138504,204.2189484,-0.919555664,0.919555664,
204.9176178,204.1472015,-0.77041626,0.77041626,
204.9176178,204.0635986,-0.854019165,0.854019165,
204.6261444,203.6648254,-0.96131897,0.96131897,
204.6261444,203.5973511,-1.028793335,1.028793335,
204.3121643,203.7895966,-0.522567749,0.522567749,
204.1252441,203.922821,-0.202423096,0.202423096,
204.0307465,203.6741791,-0.356567383,0.356567383,
204.0307465,203.5033112,-0.527435303,0.527435303,
203.9060516,203.6225891,-0.283462524,0.283462524,
203.9060516,203.5927277,-0.313323975,0.313323975,
203.8176117,203.6496887,-0.167922974,0.167922974,
203.8176117,203.2827759,-0.534835815,0.534835815,
203.7162018,203.3618622,-0.3543396,0.3543396,
203.7162018,203.3434906,-0.372711182,0.372711182,
203.5844116,203.4399414,-0.144470215,0.144470215,
203.5462341,203.4323578,-0.113876343,0.113876343,
203.5462341,203.6490326,0.102798462,0.102798462,
203.5175781,203.7065277,0.188949585,0.188949585,
203.5175781,203.7495728,0.231994629,0.231994629,
203.5834808,204.5903473,1.006866455,1.006866455,
203.833252,204.4281158,0.594863892,0.594863892,
203.833252,204.3353424,0.502090454,0.502090454,
204.0296021,204.3186646,0.2890625,0.2890625,
204.0296021,205.072403,1.042800903,1.042800903,
204.2247009,205.0552979,0.830596924,0.830596924,
204.5016632,204.8929138,0.39125061,0.39125061,
204.5016632,205.4023285,0.900665283,0.900665283,
204.6689453,205.4454803,0.776535034,0.776535034,
204.6689453,205.5228119,0.853866577,0.853866577,
204.9273071,205.1195984,0.19229126,0.19229126,
205.1000214,204.9320984,-0.167922974,0.167922974,
205.1000214,204.7887268,-0.311294556,0.311294556,
205.0635223,204.899231,-0.164291382,0.164291382,
205.0635223,204.7396393,-0.323883057,0.323883057,
204.9612274,204.8739014,-0.08732605,0.08732605,
204.9612274,204.6222076,-0.339019775,0.339019775,
204.8916626,204.6664886,-0.22517395,0.22517395,
204.8916626,204.9379883,0.046325684,0.046325684,
204.883194,204.9065094,0.02331543,0.02331543,
204.9028931,204.3938293,-0.509063721,0.509063721,
204.9028931,204.5674438,-0.335449219,0.335449219,
204.797821,204.6340332,-0.163787842,0.163787842,
204.797821,204.3478394,-0.449981689,0.449981689,
204.7405243,204.8219299,0.08140564,0.08140564,
204.7405243,204.7762299,0.035705566,0.035705566,
204.7393799,204.8810883,0.141708374,0.141708374,
204.7612915,204.9009705,0.139678955,0.139678955,
204.7612915,205.0408173,0.279525757,0.279525757,
204.8557739,205.3880005,0.532226563,0.532226563,
204.8557739,204.9925385,0.136764526,0.136764526,
204.9820709,204.6492004,-0.332870483,0.332870483,
204.9338074,204.5287628,-0.405044556,0.405044556,
204.9338074,204.1363678,-0.797439575,0.797439575,
204.7471466,204.2987976,-0.448348999,0.448348999,
204.7471466,204.2085876,-0.53855896,0.53855896,
204.5572052,204.5208282,-0.036376953,0.036376953,
204.5572052,204.7017365,0.14453125,0.14453125,
204.5446777,204.6415863,0.096908569,0.096908569,
204.5446777,204.4447632,-0.099914551,0.099914551,
204.6332245,204.4259644,-0.207260132,0.207260132,
204.5583801,204.4066315,-0.151748657,0.151748657,
204.5583801,204.5558624,-0.0025177,0.0025177,
204.480423,204.786438,0.306015015,0.306015015,
204.480423,204.9193268,0.438903809,0.438903809,
204.5715485,205.100769,0.529220581,0.529220581,
204.7010345,204.9268494,0.225814819,0.225814819,
204.8121033,204.9558563,0.143753052,0.143753052,
204.8392792,204.9877777,0.148498535,0.148498535,
204.8392792,204.8349915,-0.00428772,0.00428772,
204.8879089,205.0740356,0.186126709,0.186126709,
204.9078674,204.960968,0.053100586,0.053100586,
204.9078674,204.5506439,-0.357223511,0.357223511,
204.9279327,204.3379517,-0.589981079,0.589981079,
204.7661743,204.7198792,-0.046295166,0.046295166,
204.7661743,203.9942932,-0.771881104,0.771881104,
204.5852814,204.0048218,-0.580459595,0.580459595,
204.3932343,204.1329651,-0.260269165,0.260269165,
204.3932343,204.6446991,0.251464844,0.251464844,
204.2866516,204.6528168,0.366165161,0.366165161,
204.2866516,205.0847626,0.798110962,0.798110962,
204.420105,205.4052277,0.985122681,0.985122681,
204.7654724,205.673233,0.90776062,0.90776062,
204.7654724,204.9924622,0.226989746,0.226989746,
204.9620056,204.677597,-0.284408569,0.284408569,
204.9620056,204.100769,-0.861236572,0.861236572,
204.7844238,204.0831146,-0.701309204,0.701309204,
204.7844238,203.7178345,-1.066589355,1.066589355,
204.5245209,204.3086853,-0.215835571,0.215835571,
204.3871613,204.4416199,0.054458618,0.054458618,
204.3871613,204.9869843,0.599822998,0.599822998,
204.4408112,205.0898743,0.64906311,0.64906311,
204.6418304,204.7313995,0.089569092,0.089569092,
204.6418304,204.6320801,-0.009750366,0.009750366,
204.7048645,204.2896118,-0.415252686,0.415252686,
204.6445313,204.6668243,0.022293091,0.022293091,
204.6445313,204.5308838,-0.113647461,0.113647461,
204.598999,204.6769257,0.077926636,0.077926636,
204.598999,204.6949158,0.095916748,0.095916748,
204.5893097,204.5682068,-0.021102905,0.021102905,
204.5893097,204.5550995,-0.034210205,0.034210205,
204.6655884,204.1343994,-0.531188965,0.531188965,
204.563797,203.971817,-0.59197998,0.59197998,
204.563797,203.7883148,-0.775482178,0.775482178,
204.3052368,203.9434662,-0.36177063,0.36177063,
204.3052368,204.2583313,-0.046905518,0.046905518,
204.2060089,204.3283386,0.122329712,0.122329712,
204.2669373,204.2159271,-0.051010132,0.051010132,
204.2669373,204.1477661,-0.119171143,0.119171143,
204.2923279,203.602005,-0.690322876,0.690322876,
204.1104584,203.5426178,-0.567840576,0.567840576,
204.1104584,203.7408142,-0.369644165,0.369644165,
203.9424896,204.1206512,0.178161621,0.178161621,
203.9564972,204.2901306,0.333633423,0.333633423,
203.9564972,204.3587494,0.402252197,0.402252197,
204.0730896,204.3530731,0.279983521,0.279983521,
204.0730896,204.3691864,0.296096802,0.296096802,
204.2221527,204.2384338,0.016281128,0.016281128,
204.2610016,203.9586792,-0.302322388,0.302322388,
204.2610016,203.9844971,-0.276504517,0.276504517,
204.1611023,204.2062683,0.045166016,0.045166016,
204.1611023,204.258255,0.09715271,0.09715271,
204.1371002,204.3550415,0.217941284,0.217941284,
204.1371002,204.4010162,0.263916016,0.263916016,
204.2206879,204.3718262,0.151138306,0.151138306,
204.2206879,204.3366547,0.115966797,0.115966797,
204.2955322,204.2172089,-0.078323364,0.078323364,
204.3080902,203.9570313,-0.35105896,0.35105896,
204.3080902,203.5517273,-0.756362915,0.756362915,
204.2240448,203.8573608,-0.36668396,0.36668396,
204.0368805,204.3745117,0.337631226,0.337631226,
204.0368805,204.2477417,0.210861206,0.210861206,
204.0697479,204.3313751,0.261627197,0.261627197,
204.1764679,204.584671,0.408203125,0.408203125,
204.1764679,204.3155518,0.139083862,0.139083862,
204.2536774,204.111557,-0.142120361,0.142120361,
204.2536774,203.9796753,-0.274002075,0.274002075,
204.2128296,204.1402435,-0.07258606,0.07258606,
204.2128296,204.1370239,-0.075805664,0.075805664,
204.1376953,204.3227234,0.185028076,0.185028076,
204.1643066,204.4217682,0.257461548,0.257461548,
204.1643066,205.1682587,1.003952026,1.003952026,
204.3620758,205.0193939,0.657318115,0.657318115,
204.3620758,205.1271667,0.765090942,0.765090942,
204.6545105,205.2980957,0.643585205,0.643585205,
204.6545105,208.4104309,3.75592041,3.75592041,
205.1223297,208.6530914,3.530761719,3.530761719,
205.1223297,210.1735687,5.051239014,5.051239014,
206.3575897,217.0693665,10.71177673,10.71177673,
207.909668,217.8420563,9.932388306,9.932388306,
207.909668,219.9307556,12.02108765,12.02108765,
211.2657013,219.2800751,8.014373779,8.014373779,
211.2657013,232.0268402,20.76113892,20.76113892,
214.6770325,231.4550018,16.77796936,16.77796936,
219.9511566,232.3263397,12.37518311,12.37518311,
219.9511566,235.0102997,15.05914307,15.05914307,
225.5411072,248.2296906,22.68858337,22.68858337,
225.5411072,250.9642639,25.42315674,25.42315674,
232.2408295,249.6467896,17.40596008,17.40596008,
232.2408295,265.2664185,33.02558899,33.02558899,
239.3275757,263.7388611,24.4112854,24.4112854,
246.4723053,261.6311951,15.15888977,15.15888977,
246.4723053,263.6820068,17.20970154,17.20970154,
253.3729706,273.2689819,19.89601135,19.89601135,
253.3729706,275.3015442,21.92857361,21.92857361,
259.3527527,272.1124878,12.75973511,12.75973511,
259.3527527,280.8586121,21.50585938,21.50585938,
264.9543152,277.3935852,12.43927002,12.43927002,
264.9543152,277.9272156,12.97290039,12.97290039,
269.2069702,275.2424927,6.035522461,6.035522461,
272.1004944,276.667511,4.567016602,4.567016602,
272.1004944,276.8754883,4.774993896,4.774993896,
273.9888916,274.5782776,0.589385986,0.589385986,
273.9888916,275.378479,1.389587402,1.389587402,
274.7131958,274.6503906,-0.062805176,0.062805176,
274.8177795,274.2080078,-0.609771729,0.609771729,
274.8177795,273.4597473,-1.358032227,1.358032227,
274.5897522,273.4601746,-1.129577637,1.129577637,
274.2748108,273.4552002,-0.819610596,0.819610596,
274.2748108,272.9982605,-1.276550293,1.276550293,
273.9710083,273.6003418,-0.370666504,0.370666504,
273.9710083,273.4177856,-0.553222656,0.553222656,
273.8327942,273.6416016,-0.191192627,0.191192627,
273.8327942,273.0829468,-0.749847412,0.749847412,
273.729187,273.4839172,-0.245269775,0.245269775,
273.729187,273.3566284,-0.372558594,0.372558594,
273.644928,273.6409302,-0.003997803,0.003997803,
273.6224365,273.6448059,0.022369385,0.022369385,
273.6224365,273.867981,0.245544434,0.245544434,
273.6968079,273.6839294,-0.012878418,0.012878418,
273.6968079,273.7075806,0.010772705,0.010772705,
273.6918335,274.0774231,0.3855896,0.3855896,
273.6918335,273.4627991,-0.229034424,0.229034424,
273.8097839,273.0422974,-0.767486572,0.767486572,
273.660675,273.0001831,-0.660491943,0.660491943,
273.660675,272.8113403,-0.849334717,0.849334717,
273.3826904,273.586853,0.204162598,0.204162598,
273.3641052,274.0856628,0.721557617,0.721557617,
273.3641052,273.7562561,0.392150879,0.392150879,
273.4758606,274.0462646,0.570404053,0.570404053,
273.4758606,274.0559387,0.580078125,0.580078125,
273.6693115,273.8233337,0.154022217,0.154022217,
273.7704468,273.4377747,-0.332672119,0.332672119,
273.7704468,273.4546509,-0.315795898,0.315795898,
273.8457642,273.8228149,-0.022949219,0.022949219,
273.8457642,273.2294617,-0.61630249,0.61630249,
273.836731,273.5056458,-0.331085205,0.331085205,
273.836731,273.1748352,-0.661895752,0.661895752,
273.6811218,273.2624512,-0.418670654,0.418670654,
273.6811218,272.4770508,-1.204071045,1.204071045,
273.5476685,273.1938477,-0.353820801,0.353820801,
273.3257446,272.2390442,-1.086700439,1.086700439,
273.0053101,273.1701355,0.164825439,0.164825439,
273.0053101,272.089447,-0.915863037,0.915863037,
272.9156799,272.930603,0.014923096,0.014923096,
272.9156799,272.6948242,-0.220855713,0.220855713,
272.7364197,273.8709717,1.134552002,1.134552002,
273.0018616,273.0150452,0.013183594,0.013183594,
273.0018616,272.8842468,-0.117614746,0.117614746,
273.1390076,272.8616028,-0.277404785,0.277404785,
273.1390076,273.0385132,-0.100494385,0.100494385,
273.0806274,273.6803894,0.599761963,0.599761963,
273.2565002,274.3268433,1.070343018,1.070343018,
273.2565002,275.0427856,1.7862854,1.7862854,
273.625824,274.640564,1.01473999,1.01473999,
273.625824,274.8252869,1.199462891,1.199462891,
273.9842529,274.0319214,0.047668457,0.047668457,
274.1962891,273.4351196,-0.761169434,0.761169434,
274.1962891,273.4790955,-0.717193604,0.717193604,
274.1468811,273.152771,-0.994110107,0.994110107,
274.1468811,273.6417236,-0.505157471,0.505157471,
273.8954773,272.8501587,-1.045318604,1.045318604,
273.5354309,273.5137634,-0.02166748,0.02166748,
273.5354309,274.0903625,0.554931641,0.554931641,
273.494812,274.3117676,0.816955566,0.816955566,
273.494812,274.2781677,0.783355713,0.783355713,
273.7810669,273.8596802,0.078613281,0.078613281,
273.9553223,274.1367188,0.181396484,0.181396484,
273.9553223,274.9806213,1.025299072,1.025299072,
274.0794983,274.6472168,0.567718506,0.567718506,
274.0794983,274.8684998,0.789001465,0.789001465,
274.3304749,275.084137,0.753662109,0.753662109,
274.3304749,274.9869385,0.656463623,0.656463623,
274.5584106,274.3786621,-0.179748535,0.179748535,
274.5895996,272.7568054,-1.832794189,1.832794189,
274.5895996,272.6473083,-1.94229126,1.94229126,
274.0804749,273.0058594,-1.074615479,1.074615479,
274.0804749,273.4893494,-0.591125488,0.591125488,
273.6962585,274.0186157,0.322357178,0.322357178,
273.6962585,274.6786499,0.982391357,0.982391357,
273.7098999,275.0292053,1.31930542,1.31930542,
274.0533142,274.5024719,0.449157715,0.449157715,
274.2866211,275.0432434,0.756622314,0.756622314,
274.2866211,275.0171204,0.730499268,0.730499268,
274.5926819,274.5808105,-0.011871338,0.011871338,
274.5926819,274.6148376,0.022155762,0.022155762,
274.644104,275.7445984,1.100494385,1.100494385,
274.6733398,276.0890503,1.415710449,1.415710449,
274.6733398,276.6018677,1.928527832,1.928527832,
275.1161194,276.4023743,1.286254883,1.286254883,
275.1161194,276.4950867,1.378967285,1.378967285,
275.6270142,276.0737305,0.446716309,0.446716309,
275.6270142,277.0957336,1.468719482,1.468719482,
275.9525146,276.993042,1.040527344,1.040527344,
275.9525146,276.9894104,1.036895752,1.036895752,
276.3668518,276.6646118,0.29776001,0.29776001,
276.3668518,276.9825439,0.615692139,0.615692139,
276.5684204,277.4351196,0.866699219,0.866699219,
276.7720337,277.6174622,0.845428467,0.845428467,
276.7720337,277.8777771,1.105743408,1.105743408,
277.1028748,277.6305542,0.527679443,0.527679443,
277.1028748,277.7580566,0.655181885,0.655181885,
277.3494263,277.6865845,0.337158203,0.337158203,
277.3494263,278.3395081,0.990081787,0.990081787,
277.5602112,277.8807373,0.320526123,0.320526123,
277.783844,277.9504395,0.166595459,0.166595459,
277.783844,278.2188721,0.435028076,0.435028076,
277.9216309,278.1881104,0.266479492,0.266479492,
277.9216309,278.8662109,0.944580078,0.944580078,
278.0649414,278.832489,0.767547607,0.767547607,
278.0649414,279.2194824,1.154541016,1.154541016,
278.3596497,279.0618591,0.702209473,0.702209473,
278.6806946,279.1076965,0.427001953,0.427001953,
278.6806946,280.0303345,1.349639893,1.349639893,
278.9203796,279.7341309,0.813751221,0.813751221,
279.2453613,279.6138611,0.368499756,0.368499756,
279.2453613,279.5282288,0.282867432,0.282867432,
279.3363647,280.4361267,1.099761963,1.099761963,
279.5239258,280.4257202,0.901794434,0.901794434,
279.8566284,280.7062378,0.849609375,0.849609375,
279.8566284,280.3570862,0.500457764,0.500457764,
280.0958557,280.9277649,0.83190918,0.83190918,
280.1964417,281.1109009,0.914459229,0.914459229,
280.4924622,281.2466736,0.754211426,0.754211426,
280.4924622,281.583313,1.09085083,1.09085083,
280.82547,281.3628845,0.537414551,0.537414551,
280.82547,282.7191162,1.89364624,1.89364624,
281.1269531,282.1272278,1.000274658,1.000274658,
281.1269531,282.2063904,1.079437256,1.079437256,
281.5364075,281.9318848,0.395477295,0.395477295,
281.7765503,282.2269592,0.450408936,0.450408936,
281.7765503,282.5649719,0.788421631,0.788421631,
281.9303894,282.4275818,0.497192383,0.497192383,
281.9303894,282.5467834,0.616394043,0.616394043,
282.1634827,282.1533508,-0.010131836,0.010131836,
282.1634827,282.1720581,0.008575439,0.008575439,
282.2556458,282.2141113,-0.041534424,0.041534424,
282.1741638,282.6407166,0.466552734,0.466552734,
282.1741638,282.6713867,0.4972229,0.4972229,
282.2998047,282.7880249,0.488220215,0.488220215,
282.47229,283.2123718,0.740081787,0.740081787,
282.47229,283.712677,1.240386963,1.240386963,
282.7426453,283.7119141,0.969268799,0.969268799,
283.0868835,283.3753357,0.288452148,0.288452148,
283.0868835,283.1413879,0.054504395,0.054504395,
283.2393799,282.9531555,-0.286224365,0.286224365,
283.2393799,283.4026794,0.163299561,0.163299561,
283.1989441,283.6448059,0.445861816,0.445861816,
283.3443604,283.8345032,0.490142822,0.490142822,
283.3443604,284.101532,0.757171631,0.757171631,
283.5666809,283.7213745,0.154693604,0.154693604,
283.5666809,284.398468,0.831787109,0.831787109,
283.765625,284.5864258,0.820800781,0.820800781,
283.765625,284.7116394,0.946014404,0.946014404,
284.067749,284.0474243,-0.020324707,0.020324707,
284.067749,284.4305115,0.362762451,0.362762451,
284.1890259,284.5090942,0.320068359,0.320068359,
284.1890259,284.4163818,0.227355957,0.227355957,
284.2822266,284.6413269,0.359100342,0.359100342,
284.3375549,284.5261536,0.188598633,0.188598633,
284.3375549,284.5042725,0.166717529,0.166717529,
284.3491516,285.2260132,0.876861572,0.876861572,
284.3491516,285.3036804,0.954528809,0.954528809,
284.7032471,285.362793,0.659545898,0.659545898,
284.7032471,285.3776855,0.674438477,0.674438477,
284.9720459,285.1956177,0.223571777,0.223571777,
284.9720459,285.2159119,0.243865967,0.243865967,
285.1305542,284.8300781,-0.300476074,0.300476074,
285.1203308,284.4069214,-0.713409424,0.713409424,
285.1203308,284.8767395,-0.243591309,0.243591309,
285.0009155,284.5503235,-0.450592041,0.450592041,
285.0009155,283.9175415,-1.083374023,1.083374023,
284.8225098,284.2711182,-0.551391602,0.551391602,
284.5725098,285.0328674,0.460357666,0.460357666,
284.5725098,285.1300354,0.557525635,0.557525635,
284.6960449,285.311554,0.615509033,0.615509033,
284.6960449,285.4101563,0.714111328,0.714111328,
284.8948364,286.1146851,1.219848633,1.219848633,
285.1600952,285.851593,0.691497803,0.691497803,
285.1600952,286.0024109,0.842315674,0.842315674,
285.3817139,285.5964661,0.214752197,0.214752197,
285.3817139,285.9465332,0.564819336,0.564819336,
285.401886,285.6900024,0.288116455,0.288116455,
285.401886,285.5202637,0.118377686,0.118377686,
285.5151672,285.4147949,-0.100372314,0.100372314,
285.4209595,285.7760925,0.355133057,0.355133057,
285.4209595,286.1528015,0.731842041,0.731842041,
285.5815125,286.105011,0.523498535,0.523498535,
285.8112183,286.4615479,0.65032959,0.65032959,
285.8112183,287.0730896,1.261871338,1.261871338,
286.1994934,287.0770264,0.877532959,0.877532959,
286.1994934,287.4461975,1.246704102,1.246704102,
286.5822449,288.8104553,2.228210449,2.228210449,
287.0168457,288.9346008,1.917755127,1.917755127,
287.0168457,288.8519592,1.835113525,1.835113525,
287.6156311,288.7616272,1.145996094,1.145996094,
287.6156311,289.0248413,1.409210205,1.409210205,
288.0738525,290.883728,2.809875488,2.809875488,
288.0738525,291.1032715,3.029418945,3.029418945,
288.9477539,290.8543396,1.906585693,1.906585693,
288.9477539,291.1379089,2.190155029,2.190155029,
289.714447,292.034668,2.320220947,2.320220947,
290.4334717,291.7266846,1.293212891,1.293212891,
290.4334717,291.8351746,1.401702881,1.401702881,
290.9768677,291.6067505,0.629882813,0.629882813,
290.9768677,293.0932922,2.116424561,2.116424561,
291.3243713,293.0309143,1.706542969,1.706542969,
291.9472961,293.3648071,1.417510986,1.417510986,
291.9472961,293.0923767,1.145080566,1.145080566,
292.3925781,294.6527405,2.260162354,2.260162354,
292.3925781,294.9910278,2.598449707,2.598449707,
293.1608887,294.4729614,1.312072754,1.312072754,
293.7441406,294.7206726,0.976531982,0.976531982,
293.7441406,295.1245422,1.380401611,1.380401611,
294.1268311,294.9809265,0.854095459,0.854095459,
294.1268311,295.0267334,0.899902344,0.899902344,
294.4977722,294.6257019,0.127929688,0.127929688,
294.4977722,294.6793213,0.181549072,0.181549072,
294.6373901,295.1139832,0.476593018,0.476593018,
294.7573853,295.0757751,0.318389893,0.318389893,
294.7573853,295.0634766,0.306091309,0.306091309,
294.8433838,294.8893738,0.04598999,0.04598999,
294.8433838,295.0922241,0.248840332,0.248840332,
294.9117432,295.202301,0.290557861,0.290557861,
294.9912415,295.0470886,0.055847168,0.055847168,
294.9912415,294.9492493,-0.041992188,0.041992188,
295.0068054,295.1288452,0.122039795,0.122039795,
295.0068054,295.3215332,0.314727783,0.314727783,
295.0574036,295.2780151,0.220611572,0.220611572,
295.0574036,295.3925171,0.335113525,0.335113525,
295.1959534,295.1917419,-0.004211426,0.004211426,
295.1959534,294.999054,-0.196899414,0.196899414,
